exchange,time,return_cum_weight,return_weight,return_cum_month_weight,return_cum_year_weight,return20,return30,return40,return50,return60,return70,return80,return90,return100,return120,return140,return160,return180,return200,return10
HSX,2014-07-25,4.597660415255402e-05,-3.673121344383846e-07,4.353334074177298e-06,2.1859531811990555e-05,2.236442201794945e-07,1.8924296962908239e-07,1.965189007475945e-07,2.8580017012670137e-07,1.3039017486071858e-07,8.58178950771198e-08,5.6198413565448366e-08,4.542404945841367e-08,9.874959022160558e-08,1.2426680382317466e-07,1.6994117249242688e-07,1.5090491889079226e-07,1.4513668782643548e-07,1.3904923309630742e-07,3.0740841074295004e-07
HSX,2014-07-28,4.3021819558527624e-05,-1.8564290891216292e-06,2.396857069178846e-06,1.9459978161966e-05,1.3426699790006156e-07,1.3483734477886126e-07,1.7637925560416583e-07,2.3119730038739055e-07,1.4440276816302375e-07,9.039881578782776e-08,5.492436197388638e-08,2.4362720999084127e-08,8.615147488070132e-08,1.011759699173205e-07,1.5437419266398975e-07,1.3927866388827025e-07,1.3634823772857971e-07,1.3156865847694454e-07,6.591191896870875e-08
HSX,2014-07-29,4.3660248627461825e-05,5.244665430721214e-07,2.923296790722814e-06,2.003685048607176e-05,1.523069899206257e-07,1.4647569963074053e-07,1.8186337145954464e-07,2.2681292956402348e-07,1.7957086287513402e-07,8.107692263502112e-08,6.604132679453122e-08,1.326376222053536e-08,8.096870621037405e-08,1.0941892611553523e-07,1.593280507709008e-07,1.415534315396205e-07,1.394190239991673e-07,1.3094743517380283e-07,5.501182353255343e-08
HSX,2014-07-30,4.3116834467304655e-05,-5.061374647517287e-07,2.408749804999127e-06,1.9471558344369746e-05,1.1189833327204844e-07,1.3090392637614077e-07,1.9596522243947254e-07,1.8654046933841127e-07,1.5599159700459606e-07,1.156773634252526e-07,3.906136396156908e-08,1.6021423874755218e-08,6.864693077052441e-08,1.0688525513960187e-07,1.6393209573500936e-07,1.3762786371426294e-07,1.3613524406130587e-07,1.2459840139879723e-07,-1.71745972736734e-08
HSX,2014-07-31,4.5151420990994014e-05,1.274325227221049e-06,3.696451577938007e-06,2.1070182559280796e-05,1.1674753130911297e-07,1.949947160439336e-07,2.3442815137875873e-07,2.263924397523094e-07,2.682776876658752e-07,1.5346384399578852e-07,4.834155278348353e-08,2.49973792790136e-08,7.78960310567955e-08,1.2513811485917406e-07,1.6654091786515297e-07,1.4206788293736093e-07,1.4099701408284586e-07,1.2920767170748678e-07,1.0028581329080191e-07
HSX,2014-08-01,4.441743130801662e-05,-2.661148967632882e-07,-2.763294208983778e-07,2.0603996554833476e-05,6.822604015035983e-08,2.2540900214430758e-07,1.8858277144428888e-07,2.2112908130728068e-07,2.2023340594581904e-07,1.1230302999592195e-07,3.048010538010378e-08,6.49976626862856e-09,6.661694017836447e-08,1.117436032311132e-07,1.6468974535754232e-07,1.401405099803524e-07,1.3661179693988235e-07,1.2965114471608517e-07,-4.159489666960458e-08
HSX,2014-08-04,4.5910939364389475e-05,1.0450909089270422e-06,7.510207240539531e-07,2.181949827268926e-05,9.213161541330847e-08,2.2902900920786137e-07,1.876609137621774e-07,2.3111797296462145e-07,3.0343147207303764e-07,1.2841233872144867e-07,3.886200135640707e-08,3.1404912122882955e-08,6.964735783949662e-08,1.2323231004575147e-07,1.7106243153540699e-07,1.4770503879221148e-07,1.4429875584110475e-07,1.3912340319482597e-07,9.476864223634928e-09
HSX,2014-08-05,4.8433391215384126e-05,1.4155327498818066e-06,2.128142621264986e-06,2.3782547944307143e-05,1.5605946364357285e-07,2.513077645727569e-07,2.2297121509722425e-07,2.2051209582900706e-07,3.3179171228783704e-07,1.4640015374577253e-07,5.858901370391542e-08,7.541439543924923e-08,8.200575645248732e-08,1.1976826357232141e-07,1.7682973435481177e-07,1.5642379514223255e-07,1.532025902105444e-07,1.46371508522135e-07,2.0804908013380416e-07
HSX,2014-08-06,4.863990322761576e-05,2.012031147438531e-07,2.3228949584288455e-06,2.3960795543189255e-05,1.6514995094193227e-07,2.3357585223148878e-07,2.0694693730447432e-07,2.04491684505134e-07,2.7779681656225407e-07,1.3211169869109537e-07,6.351116347093489e-08,7.142375620943353e-08,7.433684266979913e-08,1.1243233796170133e-07,1.7616475025827118e-07,1.5579291421651182e-07,1.5139731033879605e-07,1.4838858719720725e-07,2.34789625082136e-07
HSX,2014-08-07,4.896338722267462e-05,2.037246873357841e-07,2.5216750394380047e-06,2.417871886075161e-05,2.4106338276068885e-07,2.2241161179656806e-07,1.9711738133486398e-07,2.0848641923449283e-07,2.96742328953774e-07,1.5178938243990677e-07,7.620208334089663e-08,6.520073489599327e-08,7.28961156342934e-08,1.1100206029713947e-07,1.7327201692746455e-07,1.5679275817045738e-07,1.5622871955319005e-07,1.470963144228321e-07,1.6683496461066245e-07
HSX,2014-08-08,4.858736644799976e-05,-1.8899214172230328e-07,2.308202903277499e-06,2.3889888690067215e-05,2.460376873126105e-07,2.1065180141375317e-07,1.8809896819237948e-07,1.9414851337452976e-07,2.6894463575262965e-07,1.3814400186379748e-07,9.81740286777637e-08,7.047269693398417e-08,5.934834090079939e-08,1.1173683651789192e-07,1.6781282052578083e-07,1.6245633823191737e-07,1.5682584148099082e-07,1.4211755218944563e-07,1.8466696388227057e-07
HSX,2014-08-11,4.785771907584083e-05,-6.079020949304932e-07,1.673658679991532e-06,2.321239968667111e-05,1.877157911350467e-07,1.9268455303383574e-07,1.7850792440949208e-07,2.030073371436095e-07,2.442510275397229e-07,1.679908960399324e-07,1.1778892172702232e-07,8.321272878805282e-08,5.2878415229314155e-08,9.871471679922832e-08,1.62463913310351e-07,1.5648869197612485e-07,1.5145556121044158e-07,1.382111120722636e-07,3.0951966330138415e-07
HSX,2014-08-12,4.791103924817752e-05,1.1575232435642033e-07,1.7897312202551087e-06,2.329467148129431e-05,1.6183003248118398e-07,1.9108740709035514e-07,1.77018835080509e-07,1.9922034545359854e-07,2.3378548154165525e-07,1.9229620266865978e-07,1.0452333748437023e-07,8.855320619845154e-08,3.880221014146326e-08,9.143758023449834e-08,1.615845123792431e-07,1.582221398434109e-07,1.4910674208921163e-07,1.3728186790352146e-07,2.686482414298141e-07
HSX,2014-08-13,4.8656466650415985e-05,6.434483825576342e-07,2.4236932980691613e-06,2.3959379472465758e-05,1.832161144435387e-07,2.0246783090161573e-07,1.9407965132229324e-07,2.3349354318372814e-07,2.1938486214213446e-07,1.885080583126181e-07,1.4916854626718984e-07,7.734419309481145e-08,5.277996410335476e-08,1.0741758411084154e-07,1.640202440341041e-07,1.6620384072985412e-07,1.478733492106179e-07,1.3860212394095176e-07,3.8360682616075034e-07
HSX,2014-08-14,4.9136392183891535e-05,3.6592593317447684e-07,2.78498622742681e-06,2.4349702047927378e-05,1.965263550234477e-07,1.7542065312477301e-07,2.1943776122197358e-07,2.460959004542256e-07,2.3745484925294004e-07,2.7177614610733497e-07,1.7087672559082661e-07,7.549992433599572e-08,5.1774331026721574e-08,1.1090537265285925e-07,1.6143396195355754e-07,1.6405563382712787e-07,1.5093837288361275e-07,1.4161130095634868e-07,2.927668967560931e-07
HSX,2014-08-15,4.8994507578554056e-05,-3.405580679681159e-07,2.447889363950995e-06,2.4070225758170867e-05,1.218638414830031e-07,1.4059155331211e-07,2.403873965171334e-07,2.0793073308255315e-07,2.3182799769533564e-07,2.2953185933007496e-07,1.33930473700883e-07,5.879593585293786e-08,3.438204760532676e-08,9.740351661389088e-08,1.515682206903366e-07,1.623284183185615e-07,1.4784353934945824e-07,1.363783786492994e-07,2.8532257963561035e-07
HSX,2014-08-18,4.93384926691236e-05,2.3261661319021374e-07,2.70015030118316e-06,2.4426967384691412e-05,1.0677600714278146e-07,1.2944612696284812e-07,2.2279054442137794e-07,1.909437610221274e-07,2.2661083581417246e-07,2.892377117857362e-07,1.3787019013900857e-07,5.721901787924269e-08,4.867193591678744e-08,8.492685645642333e-08,1.3936715592924884e-07,1.6217521754400657e-07,1.513538923656757e-07,1.401053764942945e-07,2.040751500619275e-07
HSX,2014-08-19,4.920282255053114e-05,-2.108891437171469e-07,2.436987982080112e-06,2.420912372128745e-05,1.247410204179184e-07,1.1785062932972594e-07,1.9883906360507578e-07,1.8666356421818583e-07,1.9066557330784458e-07,2.9031189063272205e-07,1.33279254615305e-07,5.668278559259506e-08,7.201625196552753e-08,7.58529203316246e-08,1.2548457859685617e-07,1.6299720599097915e-07,1.4850788672587365e-07,1.392991538201242e-07,4.1432960702032155e-08
HSX,2014-08-20,4.975409904130158e-05,3.871063169715116e-07,2.8086625250954485e-06,2.4731805777995144e-05,1.4740645300346722e-07,1.3010772760288748e-07,1.9018770940481614e-07,1.775622060285391e-07,1.804136172417447e-07,2.466863114711889e-07,1.231006464703082e-07,6.312362096580858e-08,7.028370868097e-08,8.456659897611063e-08,1.175765114357531e-07,1.59512483776078e-07,1.4913175643074887e-07,1.4524359661655313e-07,6.0023280924798e-08
HSX,2014-08-21,5.1360269895230144e-05,1.0237107541833283e-06,3.8250349313446005e-06,2.6011017373203518e-05,1.5442842611010766e-07,2.0804955104364337e-07,2.0231418074981425e-07,1.8609828258980171e-07,1.9740899729700277e-07,2.7463940876174234e-07,1.5056844558611252e-07,8.351539492630283e-08,7.28828501673492e-08,8.887014794929893e-08,1.333748088663732e-07,1.6900292592801823e-07,1.5230333203944124e-07,1.4954483476878448e-07,1.4202188760955242e-07
HSX,2014-08-22,5.367535057057485e-05,1.2486135181018147e-06,5.121342759886261e-06,2.7794482305468694e-05,2.352247087371176e-07,2.5928594273906175e-07,2.2943446445830603e-07,2.0763566527229647e-07,2.0942083674410219e-07,2.7135003830110596e-07,1.5659880832981833e-07,1.1901940922378596e-07,9.200367259978219e-08,1.2149544330752421e-07,1.4011793309659506e-07,1.7810161452301322e-07,1.6027378442927286e-07,1.5414548991750371e-07,2.857824535919642e-07
HSX,2014-08-25,5.552393028108165e-05,1.1666832733075475e-06,6.354406644808698e-06,2.9319865680433365e-05,3.8638032685857643e-07,2.795575242286205e-07,2.6032366237931897e-07,2.354545376107473e-07,2.4637961268896933e-07,2.755353079505865e-07,2.048971578369119e-07,1.5617248491466078e-07,1.2121555495082438e-07,1.361896168770138e-07,1.4191944948035705e-07,1.8337495943831308e-07,1.6673440421830427e-07,1.6135144664157937e-07,4.632409904157683e-07
HSX,2014-08-26,5.634706126812699e-05,8.192641610427613e-07,7.179075037611683e-06,3.0060342964433322e-05,4.0112020775710843e-07,2.857507463489234e-07,2.7671359883886704e-07,2.483335028812877e-07,2.549489835587326e-07,2.76615009047762e-07,2.349581990956276e-07,1.521976526621516e-07,1.3305710298704664e-07,1.343272898014964e-07,1.5109053777861712e-07,1.8955207039417675e-07,1.703941844526747e-07,1.6558914237496142e-07,5.335921740844024e-07
HSX,2014-08-27,5.628349868204109e-05,-1.4088421072754376e-07,7.060987379784286e-06,2.9941544914573232e-05,4.1938287045831774e-07,2.73863714547654e-07,2.65640601865183e-07,2.4629550400901156e-07,2.7043777177908756e-07,2.5306686965838447e-07,2.2183941536802642e-07,1.8316747609926704e-07,1.151256652609188e-07,1.2710292071848995e-07,1.5152777161370414e-07,1.958634425754229e-07,1.6893397557471343e-07,1.64460006701007e-07,4.5515891475588456e-07
HSX,2014-08-28,5.730284467932375e-05,5.82768205580154e-07,7.611768577346809e-06,3.077350003314893e-05,3.84805019376273e-07,2.8996528401444926e-07,2.507762753426929e-07,2.709188373768693e-07,2.845537740445968e-07,2.7165317678772757e-07,2.9740952059347466e-07,2.048729940803406e-07,1.156342461020414e-07,1.2904752911004172e-07,1.6223338693304532e-07,1.9382393055404297e-07,1.690386758750178e-07,1.6537781461218856e-07,4.768431419964522e-07
HSX,2014-08-29,5.8611719588024216e-05,1.44496283320698e-06,9.075698712893908e-06,3.2170444757049534e-05,4.7035890587478634e-07,2.9970763835998936e-07,2.6929247301257306e-07,3.2338896363649913e-07,2.8250814958778794e-07,2.9233760261228234e-07,2.8276478092806086e-07,1.918710024134474e-07,1.1845586547904028e-07,1.3390726779443474e-07,1.6297436075163792e-07,2.028983904221978e-07,1.7683144285751174e-07,1.6998650783337275e-07,6.553952321139619e-07
HSX,2014-09-03,5.9900302534899373e-05,8.63909324404577e-07,8.407162416276941e-07,3.328869224307881e-05,4.6129982664866316e-07,3.10692172506987e-07,2.767157210309857e-07,3.219373361841821e-07,2.7887388472433923e-07,2.968842168743476e-07,3.4289856071694404e-07,2.0238733603860742e-07,1.2334956641485825e-07,1.34922769307691e-07,1.715276695604531e-07,2.0734210592456398e-07,1.8254890410959494e-07,1.7599886292186057e-07,7.185245032353982e-07
HSX,2014-09-04,5.97371217232529e-05,-2.1162957495686968e-07,6.127112043708818e-07,3.311258459910096e-05,3.799417104067293e-07,3.2264416698242085e-07,2.6800058702515103e-07,3.0276134290634584e-07,2.752947135337259e-07,2.660634142797848e-07,3.438292118175601e-07,1.9829827744820734e-07,1.2285955304447817e-07,1.3166174877819428e-07,1.5693589883437965e-07,2.0221873136130145e-07,1.8125911906050995e-07,1.7587650223016291e-07,7.18450460111426e-07
HSX,2014-09-05,5.925985802396099e-05,-2.6642061551948513e-07,3.4082091680321285e-07,3.2702164078931214e-05,3.565605238935624e-07,3.1597022428975357e-07,2.608552374177473e-07,2.827697208963182e-07,2.568181328341703e-07,2.479399243303992e-07,2.974877433950811e-07,1.8198921540275468e-07,1.2212103555546036e-07,1.2137412287375965e-07,1.4730779309482433e-07,1.987142219626826e-07,1.7810042640285075e-07,1.7191363169427264e-07,6.530977668623262e-07
HSX,2014-09-08,5.9525078612498317e-05,1.9743680981473486e-07,5.072080209447278e-07,3.2922750750297034e-05,3.562461300175099e-07,2.9310907488189406e-07,2.9865475638909934e-07,2.759454190849448e-07,2.501602975624126e-07,2.5070347945821196e-07,3.11618279219708e-07,1.9722421523492968e-07,1.3221089267621925e-07,1.2012111803149612e-07,1.4603692740004953e-07,1.9614378106372018e-07,1.7895424393124098e-07,1.7623046059962205e-07,5.70470372425467e-07
HSX,2014-09-09,5.5676939172313975e-05,-2.32833979374881e-06,-1.9043211779476786e-06,2.9687648466153335e-05,2.492787474161846e-07,2.2774148623821324e-07,2.4765821736439746e-07,2.261025798147257e-07,2.0849222793364782e-07,2.0990000881500252e-07,2.6402816366851834e-07,1.6284061198655011e-07,1.2839497242544785e-07,9.100340865336354e-08,1.3138568093193372e-07,1.7799606138708128e-07,1.7210327258572481e-07,1.6607113207451021e-07,2.127750412404044e-07
HSX,2014-09-10,5.630194677625432e-05,3.4618685724230726e-07,-1.568881824301568e-06,3.0237165636487214e-05,2.9698319502482463e-07,3.011620177836778e-07,2.4234949307993557e-07,2.3440400983023125e-07,2.1799968128126952e-07,2.2985758225252806e-07,2.5743406941099827e-07,1.9665585136990842e-07,1.5362777638658273e-07,9.356254519523255e-08,1.2703878511717067e-07,1.7927882352466022e-07,1.7209919231486927e-07,1.6600832459187986e-07,1.307253996338804e-07
HSX,2014-09-11,5.647945934301907e-05,7.964128787992085e-08,-1.5151615479861982e-06,3.0373049592845244e-05,2.951776432009996e-07,2.863345092772711e-07,2.2850383784109176e-07,2.327235015346129e-07,2.1640510445400584e-07,2.266367162385702e-07,2.4913352195649133e-07,2.151587450091797e-07,1.426541986276961e-07,8.153144898471928e-08,1.2054330351542708e-07,1.7828365373196267e-07,1.7343941799425408e-07,1.6371383220039042e-07,5.6763112317596366e-08
HSX,2014-09-12,5.737446595665633e-05,5.931775035992786e-07,-9.463320553907114e-07,3.113067967381286e-05,2.9266409925308187e-07,3.2297834155563796e-07,2.379401068483102e-07,2.3854633824220217e-07,2.269411339658894e-07,2.503994163464006e-07,2.377046714198713e-07,2.116538451882767e-07,1.7786765686436823e-07,9.27606532949759e-08,1.338813719883044e-07,1.8010072593647633e-07,1.802549805657683e-07,1.6235242421486428e-07,1.301692837502786e-07
HSX,2014-09-15,5.68782863066713e-05,-4.859148033188526e-07,-1.4599481790921525e-06,3.058372345488629e-05,2.5007206242841537e-07,2.6430367387097464e-07,2.2329920872593146e-07,2.0528121684622995e-07,2.2964919495745413e-07,2.4723194673256554e-07,2.4060915254680887e-07,2.6695301640090834e-07,1.8671579295834436e-07,8.482395292700383e-08,1.3078632833508156e-07,1.7251372451291478e-07,1.7361301478282645e-07,1.6085174183809302e-07,2.3300982860377937e-08
HSX,2014-09-16,5.647356286012049e-05,-3.5708884341103694e-07,-1.822411487560345e-06,3.014672379966305e-05,2.492455236562693e-07,2.6127120898271635e-07,1.8555468256963618e-07,1.840531414497737e-07,2.43340105563512e-07,2.1973495896075774e-07,2.3618237918556908e-07,2.339126736247848e-07,1.5699348369196026e-07,7.019262694715049e-08,1.1909523190565922e-07,1.6377788356107817e-07,1.719858744671957e-07,1.579837377801393e-07,-1.5690418480142376e-07
HSX,2014-09-17,5.643268933104609e-05,4.356062407282915e-08,-1.8114147071859955e-06,3.0190231723497667e-05,2.397927242004001e-07,2.2788686615424255e-07,1.732843656715907e-07,1.735847658578689e-07,2.2845793768105197e-07,2.04900607644491e-07,2.2990630791072934e-07,2.7824993676677263e-07,1.5825469695128687e-07,8.052540063072284e-08,1.0705055184841999e-07,1.5192035196314272e-07,1.707993849502725e-07,1.601977755491481e-07,-2.3893905483459856e-07
HSX,2014-09-18,5.345986628904089e-05,-1.4455959486306437e-06,-3.3082552185429965e-06,2.7902938658863054e-05,1.7805738395472525e-07,1.3251590953716088e-07,1.5139920218632177e-07,1.4193333117972566e-07,1.9191183705495888e-07,1.842046555714828e-07,1.8751352596956473e-07,2.6536644470427827e-07,1.4223488048318904e-07,8.968977396372714e-08,9.045355799206754e-08,1.320561792665898e-07,1.6467055909806206e-07,1.5146283644875882e-07,-3.6233569220197595e-07
HSX,2014-09-19,5.2877810396457204e-05,-4.5299708944669894e-07,-3.7701979050744693e-06,2.7384047172956297e-05,1.3605221363381473e-07,1.1070923606414248e-07,1.417293333186409e-07,1.3248552201525837e-07,1.7214254414781564e-07,1.6570220820147496e-07,1.6932326633976217e-07,2.2210095639621685e-07,1.256909599030095e-07,8.124512617311076e-08,9.192168678435406e-08,1.198859742105108e-07,1.569057870936043e-07,1.4782380215105547e-07,-3.8099333959469735e-07
HSX,2014-09-22,5.2616221483468724e-05,-2.8157298752751156e-07,-4.068649546573356e-06,2.705687267360684e-05,7.078802654827273e-08,9.453264690203263e-08,1.1260822632919014e-07,1.5314494124549512e-07,1.5847212934930038e-07,1.5315249514936483e-07,1.6575375460982026e-07,2.2933910160319356e-07,1.3461236177854454e-07,7.25337128975031e-08,8.628698774915231e-08,1.2555146107661062e-07,1.580901593302687e-07,1.441518014903244e-07,-4.288943193289219e-07
HSX,2014-09-23,5.2485197065247675e-05,2.750182659731351e-07,-3.833633700633546e-06,2.7146582740166225e-05,2.2108263941838747e-08,1.0999966049188057e-07,1.2866648633947814e-07,1.644148712201725e-07,1.6032573095281686e-07,1.5462783632073709e-07,1.6259269354353633e-07,2.1596297733237992e-07,1.297006994522224e-07,8.035443782345826e-08,1.07297274826712e-07,1.2536672445225052e-07,1.607690200139938e-07,1.4645723238052944e-07,-1.6855851335672742e-07
HSX,2014-09-24,5.080578963488116e-05,-8.689246112438295e-07,-4.653889368605993e-06,2.58965792842109e-05,-7.96721302857301e-08,1.012989099481027e-07,1.5335409828642313e-07,1.3586566242288027e-07,1.4699173149096923e-07,1.4541834678318233e-07,1.6486667694529447e-07,1.9660032167584944e-07,1.479833002123835e-07,8.773427407806528e-08,1.0535222442519325e-07,1.1422050200959615e-07,1.5414750502453051e-07,1.4209375076790082e-07,-2.9006966020534105e-07
HSX,2014-09-25,5.373021369471054e-05,2.932313648856237e-06,-2.043775052912765e-06,2.863468687933519e-05,2.598034410494368e-08,1.9518428743142992e-07,2.1355027593102603e-07,1.8184258545133153e-07,1.9313584726089254e-07,1.8480402894518936e-07,1.9770682369528533e-07,2.209184168382468e-07,1.9316262809749084e-07,1.1521097650669613e-07,1.1884915470198886e-07,1.3545176356940792e-07,1.713774341398175e-07,1.559528004179016e-07,-4.802424107709477e-09
